WID,TrialName,ExpCostCondition,TimeCostCondition,Accurate,ShotAngle,ScoreEarned,NumExperiments,PlayTime,ShotTime,ScoreRemaining,WasIntro,TrialOrder,TimedOutShot,ScoreOut,FocusLost
worker_68,intro_3,10,6,True,0.293186896558,0,3,15556.0,843.0,0,True,0,False,True,False
worker_68,intro_4,10,6,False,0,-10,6,12731.0,0.0,0,True,0,True,True,False
worker_68,intro_5,10,6,False,0.866302262553,-10,0,2619.0,2838.0,85,True,0,False,False,False
worker_68,intro_6,10,6,True,-1.62075472252,73,1,3422.0,1546.0,73,True,0,False,False,False
worker_68,intro_7,10,6,False,-2.27607439715,-10,1,4118.0,1384.0,70,True,0,False,False,False
worker_68,moderate_5,10,6,True,-2.69029009643,52,1,7089.0,1229.0,52,False,0,False,False,False
worker_68,hard_5,10,6,False,1.321833621,-10,4,12229.0,771.0,0,False,1,False,True,False
worker_68,hard_3,10,6,True,2.06969381221,72,1,3881.0,1017.0,72,False,2,False,False,False
worker_68,easy_2,10,6,True,-1.53081763967,71,1,3692.0,940.0,71,False,3,False,False,False
worker_68,easy_5,10,6,False,0,-10,0,2434.0,0.0,85.6,False,4,True,False,False
worker_68,moderate_2,10,6,False,-0.175394220543,-10,1,4345.0,1936.0,73,False,5,False,False,False
worker_68,easy_4,10,6,True,-1.07297399418,71,1,3808.0,777.0,71,False,6,False,False,False
worker_68,hard_2,10,6,False,-3.00574391233,-10,0,1961.0,2802.0,89,False,7,False,False,False
worker_68,easy_3,10,6,False,-0.431050463883,-10,0,2551.0,1084.0,86,False,8,False,False,False
worker_68,moderate_6,10,6,False,0,-10,0,2354.0,0.0,86.2,False,9,True,False,False
worker_68,hard_6,10,6,False,0,-10,0,2509.0,0.0,85.0,False,10,True,False,False
worker_68,moderate_3,10,6,False,0,-10,0,2695.0,0.0,84.4,False,11,True,False,False
worker_68,hard_1,10,6,False,2.49522348383,-10,0,1987.0,2420.0,89,False,12,False,False,False
worker_68,moderate_1,10,6,True,2.20044150944,92,0,1569.0,1872.0,92,False,13,False,False,False
worker_68,easy_1,10,6,True,-0.200181067966,59,1,5759.0,1417.0,59,False,14,False,False,False
worker_68,easy_6,10,6,True,1.78373467637,90,0,1837.0,947.0,90,False,15,False,False,False
worker_68,hard_4,10,6,False,-0.476980152295,-10,2,8428.0,1424.0,42,False,16,False,False,False
worker_68,moderate_4,10,6,True,-0.393993035272,91,0,1663.0,821.0,91,False,17,False,False,False
