WID,TrialName,ShotType,WasIn,ShotAngle,TimeFromBeginning,WasIntro,FocusLost
worker_5,easy_3,Experiment,True,-0.669810826046,8046,False,False
worker_5,easy_3,Experiment,True,-0.669810826046,8782,False,False
worker_5,easy_3,Final,True,-0.669810826046,10150.0,False,False
worker_5,moderate_4,Experiment,True,-0.343969119723,3826,False,False
worker_5,moderate_4,Experiment,False,-0.36397895651,5273,False,False
worker_5,moderate_4,Experiment,False,-0.36397895651,6434,False,False
worker_5,moderate_4,Experiment,True,-0.343969119723,7658,False,False
worker_5,moderate_4,Experiment,True,-0.343969119723,8930,False,False
worker_5,moderate_4,Experiment,True,-0.343969119723,10002,False,False
worker_5,moderate_4,Final,True,-0.343969119723,11258.0,False,False
worker_5,hard_2,Experiment,False,-2.97866619474,2854,False,False
worker_5,hard_2,Experiment,False,-2.92292370772,5087,False,False
worker_5,hard_2,Experiment,False,-2.92292370772,6917,False,False
worker_5,hard_2,Experiment,False,-2.92292370772,8620,False,False
worker_5,hard_2,Experiment,False,-2.82476816772,11220,False,False
worker_5,hard_2,Final,False,-2.87913325376,14492.0,False,False
worker_5,hard_5,Experiment,False,-2.86537415703,4212,False,False
worker_5,hard_5,Experiment,False,-3.02136986693,6811,False,False
worker_5,hard_5,Experiment,False,0.534182574905,12324,False,False
worker_5,hard_5,Final,False,0.467679845212,15900.0,False,False
worker_5,moderate_2,Experiment,True,0.630109052317,3360,False,False
worker_5,moderate_2,Experiment,True,0.630109052317,4688,False,False
worker_5,moderate_2,Experiment,True,0.630109052317,5744,False,False
worker_5,moderate_2,Experiment,True,0.630109052317,6832,False,False
worker_5,moderate_2,Experiment,True,0.630109052317,7816,False,False
worker_5,moderate_2,Experiment,True,0.630109052317,8872,False,False
worker_5,moderate_2,Experiment,True,0.630109052317,10152,False,False
worker_5,moderate_2,Final,True,0.630109052317,11728.0,False,False
worker_5,hard_6,Experiment,False,2.3127435948,5810,False,False
worker_5,hard_6,Experiment,False,2.40565905879,8129,False,False
worker_5,hard_6,Experiment,False,2.47489982734,9849,False,False
worker_5,hard_6,Final,True,2.51091135527,13817.0,False,False
worker_5,moderate_6,Experiment,True,2.20663475032,1941,False,False
worker_5,moderate_6,Experiment,True,2.20663475032,3483,False,False
worker_5,moderate_6,Experiment,True,2.20663475032,4755,False,False
worker_5,moderate_6,Experiment,True,2.20663475032,6587,False,False
worker_5,moderate_6,Experiment,True,2.20663475032,7843,False,False
worker_5,moderate_6,Experiment,True,2.20663475032,8955,False,False
worker_5,moderate_6,Experiment,True,2.20663475032,10051,False,False
worker_5,moderate_6,Final,True,2.20663475032,12099.0,False,False
worker_5,moderate_5,Experiment,True,-2.64433197843,1712,False,False
worker_5,moderate_5,Experiment,True,-2.64433197843,2776,False,False
worker_5,moderate_5,Experiment,True,-2.64433197843,3512,False,False
worker_5,moderate_5,Experiment,True,-2.64433197843,4224,False,False
worker_5,moderate_5,Experiment,True,-2.64433197843,4921,False,False
worker_5,moderate_5,Experiment,True,-2.64433197843,5648,False,False
worker_5,moderate_5,Experiment,True,-2.64433197843,6320,False,False
worker_5,moderate_5,Experiment,True,-2.64433197843,7048,False,False
worker_5,moderate_5,Final,True,-2.64433197843,8032.0,False,False
worker_5,hard_3,Experiment,True,1.85514686737,2040,False,False
worker_5,hard_3,Experiment,True,1.85514686737,3567,False,False
worker_5,hard_3,Experiment,True,1.85514686737,4784,False,False
worker_5,hard_3,Experiment,True,1.85514686737,6024,False,False
worker_5,hard_3,Experiment,True,1.85514686737,7200,False,False
worker_5,hard_3,Experiment,True,1.85514686737,8527,False,False
worker_5,hard_3,Experiment,True,1.85514686737,9696,False,False
worker_5,hard_3,Final,True,1.85514686737,11744.0,False,False
worker_5,hard_4,Experiment,True,-0.533920056043,3023,False,False
worker_5,hard_4,Experiment,True,-0.533920056043,3879,False,False
worker_5,hard_4,Experiment,True,-0.533920056043,4680,False,False
worker_5,hard_4,Experiment,True,-0.533920056043,5327,False,False
worker_5,hard_4,Experiment,True,-0.533920056043,5967,False,False
worker_5,hard_4,Experiment,True,-0.533920056043,6559,False,False
worker_5,hard_4,Experiment,True,-0.533920056043,7135,False,False
worker_5,hard_4,Final,True,-0.533920056043,8239.0,False,False
worker_5,hard_1,Experiment,False,2.2826929361,4046,False,False
worker_5,hard_1,Experiment,False,2.33115155716,6414,False,False
worker_5,hard_1,Experiment,False,2.35432533349,8014,False,False
worker_5,hard_1,Experiment,False,2.36908512052,9550,False,False
worker_5,hard_1,Experiment,False,2.33699964026,10942,False,False
worker_5,hard_1,Final,False,2.32873774086,13197.0,False,False
worker_5,easy_2,Experiment,True,-1.42528047013,1303,False,False
worker_5,easy_2,Experiment,True,-1.4853693846,1990,False,False
worker_5,easy_2,Experiment,True,-1.48583650178,2748,False,False
worker_5,easy_2,Experiment,True,-1.48583650178,3460,False,False
worker_5,easy_2,Experiment,True,-1.48583650178,4172,False,False
worker_5,easy_2,Experiment,True,-1.48583650178,5020,False,False
worker_5,easy_2,Experiment,True,-1.48583650178,5828,False,False
worker_5,easy_2,Final,True,-1.48583650178,7164.0,False,False
worker_5,easy_4,Experiment,True,-1.27504464104,3230,False,False
worker_5,easy_4,Final,True,-1.0660594029,6349.0,False,False
worker_5,easy_1,Final,True,-0.340487713975,3611.0,False,False
worker_5,easy_6,Final,True,1.00446662983,2095.0,False,False
worker_5,moderate_3,Final,True,3.07818570162,3357.0,False,False
worker_5,easy_5,Experiment,False,-1.29859806928,1631,False,False
worker_5,easy_5,Experiment,True,-1.21791897163,3950,False,False
worker_5,easy_5,Final,False,-1.19098535986,6959.0,False,False
worker_6,intro_1,Experiment,True,-0.150371428007,3876,True,True
worker_6,intro_1,Experiment,False,0.0466950040433,5764,True,True
worker_6,intro_1,Experiment,True,0.456766983641,7836,True,True
worker_6,intro_1,Experiment,True,-0.0924774061009,9828,True,True
worker_6,intro_1,Final,True,0.107953063352,83179.0,True,True
worker_6,intro_3,Experiment,True,0.234415675724,1654,True,False
worker_6,intro_3,Experiment,False,-1.31347261182,5422,True,False
worker_6,intro_3,Experiment,False,0.0105259270317,8285,True,False
worker_6,intro_3,Experiment,False,0.0105259270317,10597,True,False
worker_6,intro_3,Final,False,0.12565033061,16613.0,True,False
worker_6,intro_4,Experiment,False,-2.40665666421,8044,True,True
worker_6,intro_4,Experiment,False,-2.41993780273,10388,True,True
worker_6,intro_4,Final,False,-2.47503483476,16892.0,True,True
worker_6,intro_6,Experiment,True,-1.5031033041,5357,True,True
worker_6,intro_6,Experiment,False,0.094061234628,7533,True,True
worker_6,intro_7,Experiment,True,-2.25199805493,2229,True,True
worker_6,intro_7,Experiment,True,-2.25199805493,3869,True,True
worker_6,intro_7,Experiment,False,-2.17665417548,5733,True,True
worker_6,intro_7,Experiment,False,-2.27722238245,8620,True,True
worker_6,intro_7,Experiment,False,-2.27119797286,11252,True,True
worker_6,intro_7,Final,True,-2.23529172589,114345.0,True,True
worker_6,easy_1,Experiment,True,-0.119428926018,3523,False,True
worker_6,easy_1,Experiment,True,-0.308930743924,5291,False,True
worker_6,easy_1,Experiment,True,-0.503826978441,6915,False,True
worker_6,easy_1,Experiment,True,-0.268188780106,8283,False,True
worker_6,easy_1,Experiment,True,-0.412410441597,9619,False,True
worker_6,easy_1,Final,True,-0.234593279842,17278.0,False,True
worker_6,moderate_4,Experiment,False,-0.602743550483,2150,False,True
worker_6,moderate_4,Experiment,False,-0.591439016138,4110,False,True
worker_6,moderate_4,Experiment,True,-0.384269294441,7997,False,True
worker_6,moderate_4,Experiment,False,-0.361005303422,9837,False,True
worker_6,moderate_4,Final,True,-0.439555885576,15229.0,False,True
worker_6,easy_5,Experiment,False,-1.42618188757,1757,False,False
worker_6,easy_5,Experiment,False,-1.31076503721,4709,False,False
worker_6,easy_5,Experiment,False,2.16608920216,9085,False,False
worker_6,easy_5,Experiment,True,-1.40042121613,12229,False,False
worker_6,easy_5,Final,True,1.36456565547,14964.0,False,False
worker_6,easy_3,Experiment,True,-0.393450637929,9221,False,True
worker_6,easy_3,Experiment,False,-0.988443380651,11021,False,True
worker_6,easy_3,Experiment,False,-0.490749405296,13113,False,True
worker_6,easy_3,Final,True,-0.615619889429,15177.0,False,True
worker_6,easy_6,Experiment,True,1.03907225954,2053,False,False
worker_6,easy_6,Experiment,True,-0.0682698070568,5325,False,False
worker_6,easy_6,Experiment,True,-0.0122442860243,6741,False,False
worker_6,easy_6,Experiment,False,-1.85502184236,8997,False,False
worker_6,easy_6,Final,True,-2.22818543152,14596.0,False,False
worker_6,hard_3,Experiment,False,1.98760322288,3292,False,True
worker_6,hard_3,Experiment,True,2.00463625319,5604,False,True
worker_6,hard_3,Experiment,True,2.00249134411,7092,False,True
worker_6,hard_3,Experiment,True,1.97001709637,8524,False,True
worker_6,hard_3,Experiment,True,1.96816002443,9784,False,True
worker_6,hard_3,Final,False,1.97443025211,17150.0,False,True
worker_6,moderate_2,Experiment,False,0.0103089131462,2566,False,True
worker_6,moderate_2,Experiment,False,-0.0213871128517,4061,False,True
worker_6,moderate_2,Experiment,False,-0.117108744567,6590,False,True
worker_6,moderate_2,Experiment,False,-0.0227233608416,8861,False,True
worker_6,moderate_2,Experiment,True,-0.174672199008,11005,False,True
worker_6,moderate_2,Final,False,-0.0974679518185,17877.0,False,True
worker_6,moderate_1,Experiment,True,2.22777597904,3973,False,True
