"","V2","V3","V7","V8","V9","exp","sim","angle"
"9693"," hard_3",1e-07,0.5,0.51,0.139333333333,2.3,0,0.59595959596
"9694"," hard_4",1e-07,0.5,0.51,0.139333333333,3.3,0,0.909090909091
"9695"," hard_5",1e-07,0.5,0.51,0.139333333333,3.6,0,0.343434343434
"9696"," hard_6",1e-07,0.5,0.51,0.139333333333,2.9,0,0.444444444444
"9697"," moderate_1",1e-07,0.5,0.51,0.139333333333,0.8,0,0.494949494949
"9698"," moderate_2",1e-07,0.5,0.51,0.139333333333,1.4,0,0.5555555555555
"9699"," moderate_3",1e-07,0.5,0.51,0.139333333333,0.8,0,0
"9700"," moderate_4",1e-07,0.5,0.51,0.139333333333,1.1,0,0.626262626263
"9701"," moderate_5",1e-07,0.5,0.51,0.139333333333,1.7,0,0.949494949495
"9702"," moderate_6",1e-07,0.5,0.51,0.139333333333,1.3,0,0.3787878787875
"9703"," easy_1",1e-07,0.5,0.51,0.171666666667,0.8,0,0.4646464646465
"9704"," easy_2",1e-07,0.5,0.51,0.171666666667,0.4,0,0.494949494949
"9705"," easy_3",1e-07,0.5,0.51,0.171666666667,1.2,0,0.626262626263
"9706"," easy_4",1e-07,0.5,0.51,0.171666666667,1.2,0,0.313131313131
"9707"," easy_5",1e-07,0.5,0.51,0.171666666667,1.2,0,0.79797979798
"9708"," easy_6",1e-07,0.5,0.51,0.171666666667,0.6,0,0.494949494949
"9709"," hard_1",1e-07,0.5,0.51,0.171666666667,2.7,0,0.8232323232325
"9710"," hard_2",1e-07,0.5,0.51,0.171666666667,2.4,0,0.878787878788
"9711"," hard_3",1e-07,0.5,0.51,0.171666666667,3,0,0.575757575758
"9712"," hard_4",1e-07,0.5,0.51,0.171666666667,3.6,0,0.919191919192
"9713"," hard_5",1e-07,0.5,0.51,0.171666666667,2.6,0,0.343434343434
"9714"," hard_6",1e-07,0.5,0.51,0.171666666667,2.6,0,0.444444444444
"9715"," moderate_1",1e-07,0.5,0.51,0.171666666667,1.5,0,0.313131313131
"9716"," moderate_2",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9717"," moderate_3",1e-07,0.5,0.51,0.171666666667,0.6,0,0
"9718"," moderate_4",1e-07,0.5,0.51,0.171666666667,1.2,0,0.626262626263
"9719"," moderate_5",1e-07,0.5,0.51,0.171666666667,2.5,0,0.9242424242425
"9720"," moderate_6",1e-07,0.5,0.51,0.171666666667,1.4,0,0.626262626263
"9721"," easy_1",1e-07,0.5,0.51,0.171666666667,0.6,0,0.4343434343435
"9722"," easy_2",1e-07,0.5,0.51,0.171666666667,0.4,0,0.494949494949
"9723"," easy_3",1e-07,0.5,0.51,0.171666666667,1.2,0,0.626262626263
"9724"," easy_4",1e-07,0.5,0.51,0.171666666667,1.6,0,0.313131313131
"9725"," easy_5",1e-07,0.5,0.51,0.171666666667,1.5,0,0.616161616162
"9726"," easy_6",1e-07,0.5,0.51,0.171666666667,0.3,0,0.494949494949
"9727"," hard_1",1e-07,0.5,0.51,0.171666666667,2.6,0,0.818181818182
"9728"," hard_2",1e-07,0.5,0.51,0.171666666667,2.4,0,0.878787878788
"9729"," hard_3",1e-07,0.5,0.51,0.171666666667,2.3,0,0.59595959596
"9730"," hard_4",1e-07,0.5,0.51,0.171666666667,3.9,0,0.919191919192
"9731"," hard_5",1e-07,0.5,0.51,0.171666666667,2.4,0,0.343434343434
"9732"," hard_6",1e-07,0.5,0.51,0.171666666667,2.5,0,0.444444444444
"9733"," moderate_1",1e-07,0.5,0.51,0.171666666667,1.2,0,0.313131313131
"9734"," moderate_2",1e-07,0.5,0.51,0.171666666667,1.2,0,0.525252525253
"9735"," moderate_3",1e-07,0.5,0.51,0.171666666667,1.4,0,0.308080808081
"9736"," moderate_4",1e-07,0.5,0.51,0.171666666667,1.3,0,0.626262626263
"9737"," moderate_5",1e-07,0.5,0.51,0.171666666667,2.1,0,0.949494949495
"9738"," moderate_6",1e-07,0.5,0.51,0.171666666667,1.5,0,0.3888888888885
"9739"," easy_1",1e-07,0.5,0.51,0.171666666667,0.6,0,0.1565656565655
"9740"," easy_2",1e-07,0.5,0.51,0.171666666667,0.5,0,0.494949494949
"9741"," easy_3",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9742"," easy_4",1e-07,0.5,0.51,0.171666666667,1.5,0,0.313131313131
"9743"," easy_5",1e-07,0.5,0.51,0.171666666667,1.5,0,0.79797979798
"9744"," easy_6",1e-07,0.5,0.51,0.171666666667,0.4,0,0.494949494949
"9745"," hard_1",1e-07,0.5,0.51,0.171666666667,2.5,0,0.818181818182
"9746"," hard_2",1e-07,0.5,0.51,0.171666666667,2,0,0.4949494949495
"9747"," hard_3",1e-07,0.5,0.51,0.171666666667,2.3,0,0.59595959596
"9748"," hard_4",1e-07,0.5,0.51,0.171666666667,3.8,0,0.909090909091
"9749"," hard_5",1e-07,0.5,0.51,0.171666666667,2.6,0,0.343434343434
"9750"," hard_6",1e-07,0.5,0.51,0.171666666667,2.8,0,0.4191919191915
"9751"," moderate_1",1e-07,0.5,0.51,0.171666666667,1.4,0,0.313131313131
"9752"," moderate_2",1e-07,0.5,0.51,0.171666666667,1.6,0,0.626262626263
"9753"," moderate_3",1e-07,0.5,0.51,0.171666666667,1,0,0
"9754"," moderate_4",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9755"," moderate_5",1e-07,0.5,0.51,0.171666666667,2,0,0.949494949495
"9756"," moderate_6",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9757"," easy_1",1e-07,0.5,0.51,0.171666666667,0.9,0,0.060606060606
"9758"," easy_2",1e-07,0.5,0.51,0.171666666667,0.4,0,0.494949494949
"9759"," easy_3",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9760"," easy_4",1e-07,0.5,0.51,0.171666666667,1.4,0,0.3080808080805
"9761"," easy_5",1e-07,0.5,0.51,0.171666666667,1.1,0,0.79797979798
"9762"," easy_6",1e-07,0.5,0.51,0.171666666667,0.6,0,0.474747474747
"9763"," hard_1",1e-07,0.5,0.51,0.171666666667,2.2,0,0.818181818182
"9764"," hard_2",1e-07,0.5,0.51,0.171666666667,2.3,0,0.878787878788
"9765"," hard_3",1e-07,0.5,0.51,0.171666666667,2.4,0,0.59595959596
"9766"," hard_4",1e-07,0.5,0.51,0.171666666667,4.3,0,0.919191919192
"9767"," hard_5",1e-07,0.5,0.51,0.171666666667,2.5,0,0.343434343434
"9768"," hard_6",1e-07,0.5,0.51,0.171666666667,3.2,0,0.4393939393935
"9769"," moderate_1",1e-07,0.5,0.51,0.171666666667,1.5,0,0.313131313131
"9770"," moderate_2",1e-07,0.5,0.51,0.171666666667,1.7,0,0.626262626263
"9771"," moderate_3",1e-07,0.5,0.51,0.171666666667,1.4,0,0.212121212121
"9772"," moderate_4",1e-07,0.5,0.51,0.171666666667,1.4,0,0.626262626263
"9773"," moderate_5",1e-07,0.5,0.51,0.171666666667,2,0,0.949494949495
"9774"," moderate_6",1e-07,0.5,0.51,0.171666666667,1.1,0,0.626262626263
"9775"," easy_1",1e-07,0.5,0.51,0.171666666667,0.7,0,0.121212121212
"9776"," easy_2",1e-07,0.5,0.51,0.171666666667,0.6,0,0.494949494949
"9777"," easy_3",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9778"," easy_4",1e-07,0.5,0.51,0.171666666667,1.2,0,0.313131313131
"9779"," easy_5",1e-07,0.5,0.51,0.171666666667,1.2,0,0.79797979798
"9780"," easy_6",1e-07,0.5,0.51,0.171666666667,0.6,0,0.4393939393935
"9781"," hard_1",1e-07,0.5,0.51,0.171666666667,2.9,0,0.818181818182
"9782"," hard_2",1e-07,0.5,0.51,0.171666666667,2,0,0.878787878788
"9783"," hard_3",1e-07,0.5,0.51,0.171666666667,2.6,0,0.585858585859
"9784"," hard_4",1e-07,0.5,0.51,0.171666666667,3.8,0,0.919191919192
"9785"," hard_5",1e-07,0.5,0.51,0.171666666667,2.9,0,0.60101010101
"9786"," hard_6",1e-07,0.5,0.51,0.171666666667,2.5,0,0.444444444444
"9787"," moderate_1",1e-07,0.5,0.51,0.171666666667,1,0,0.313131313131
"9788"," moderate_2",1e-07,0.5,0.51,0.171666666667,1.4,0,0.626262626263
"9789"," moderate_3",1e-07,0.5,0.51,0.171666666667,0.8,0,0
"9790"," moderate_4",1e-07,0.5,0.51,0.171666666667,1.1,0,0.626262626263
"9791"," moderate_5",1e-07,0.5,0.51,0.171666666667,1.7,0,0.949494949495
"9792"," moderate_6",1e-07,0.5,0.51,0.171666666667,1.2,0,0.626262626263
"9793"," easy_1",1e-07,0.5,0.51,0.171666666667,0.5,0,0.050505050505
"9794"," easy_2",1e-07,0.5,0.51,0.171666666667,0.5,0,0.494949494949
"9795"," easy_3",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9796"," easy_4",1e-07,0.5,0.51,0.171666666667,1.1,0,0.313131313131
"9797"," easy_5",1e-07,0.5,0.51,0.171666666667,1.2,0,0.79797979798
"9798"," easy_6",1e-07,0.5,0.51,0.171666666667,0.4,0,0.494949494949
"9799"," hard_1",1e-07,0.5,0.51,0.171666666667,2.5,0,0.818181818182
"9800"," hard_2",1e-07,0.5,0.51,0.171666666667,2.5,0,0.878787878788
"9801"," hard_3",1e-07,0.5,0.51,0.171666666667,2.3,0,0.59595959596
"9802"," hard_4",1e-07,0.5,0.51,0.171666666667,3.8,0,0.919191919192
"9803"," hard_5",1e-07,0.5,0.51,0.171666666667,2.6,0,0.393939393939
"9804"," hard_6",1e-07,0.5,0.51,0.171666666667,2.7,0,0.444444444444
"9805"," moderate_1",1e-07,0.5,0.51,0.171666666667,1.6,0,0.313131313131
"9806"," moderate_2",1e-07,0.5,0.51,0.171666666667,1.5,0,0.626262626263
"9807"," moderate_3",1e-07,0.5,0.51,0.171666666667,0.7,0,0
"9808"," moderate_4",1e-07,0.5,0.51,0.171666666667,1.1,0,0.626262626263
"9809"," moderate_5",1e-07,0.5,0.51,0.171666666667,2.1,0,0.9444444444445
"9810"," moderate_6",1e-07,0.5,0.51,0.171666666667,1.2,0,0.626262626263
"9811"," easy_1",1e-07,0.5,0.51,0.171666666667,0.6,0,0.1363636363635
"9812"," easy_2",1e-07,0.5,0.51,0.171666666667,0.7,0,0.494949494949
"9813"," easy_3",1e-07,0.5,0.51,0.171666666667,1.2,0,0.626262626263
"9814"," easy_4",1e-07,0.5,0.51,0.171666666667,1.5,0,0.313131313131
"9815"," easy_5",1e-07,0.5,0.51,0.171666666667,1,0,0.79797979798
"9816"," easy_6",1e-07,0.5,0.51,0.171666666667,0.5,0,0.494949494949
"9817"," hard_1",1e-07,0.5,0.51,0.171666666667,2.5,0,0.818181818182
"9818"," hard_2",1e-07,0.5,0.51,0.171666666667,2.6,0,0.8737373737375
"9819"," hard_3",1e-07,0.5,0.51,0.171666666667,2.8,0,0.59595959596
"9820"," hard_4",1e-07,0.5,0.51,0.171666666667,3.9,0,0.919191919192
"9821"," hard_5",1e-07,0.5,0.51,0.171666666667,3.2,0,0.343434343434
"9822"," hard_6",1e-07,0.5,0.51,0.171666666667,2.6,0,0.444444444444
"9823"," moderate_1",1e-07,0.5,0.51,0.171666666667,1.4,0,0.444444444444
"9824"," moderate_2",1e-07,0.5,0.51,0.171666666667,1.5,0,0.626262626263
"9825"," moderate_3",1e-07,0.5,0.51,0.171666666667,1.2,0,0
"9826"," moderate_4",1e-07,0.5,0.51,0.171666666667,1.3,0,0.626262626263
"9827"," moderate_5",1e-07,0.5,0.51,0.171666666667,2,0,0.949494949495
"9828"," moderate_6",1e-07,0.5,0.51,0.171666666667,1.2,0,0.626262626263
"9829"," easy_1",1e-07,0.5,0.51,0.171666666667,0.5,0,0.161616161616
"9830"," easy_2",1e-07,0.5,0.51,0.171666666667,0.4,0,0.494949494949
"9831"," easy_3",1e-07,0.5,0.51,0.171666666667,1.2,0,0.626262626263
"9832"," easy_4",1e-07,0.5,0.51,0.171666666667,1,0,0.313131313131
"9833"," easy_5",1e-07,0.5,0.51,0.171666666667,1.2,0,0.79797979798
"9834"," easy_6",1e-07,0.5,0.51,0.171666666667,0.3,0,0.494949494949
"9835"," hard_1",1e-07,0.5,0.51,0.171666666667,2.3,0,0.818181818182
"9836"," hard_2",1e-07,0.5,0.51,0.171666666667,2.4,0,0.464646464646
"9837"," hard_3",1e-07,0.5,0.51,0.171666666667,2.7,0,0.59595959596
"9838"," hard_4",1e-07,0.5,0.51,0.171666666667,3.7,0,0.9141414141415
"9839"," hard_5",1e-07,0.5,0.51,0.171666666667,2.6,0,0.343434343434
"9840"," hard_6",1e-07,0.5,0.51,0.171666666667,2.5,0,0.444444444444
"9841"," moderate_1",1e-07,0.5,0.51,0.171666666667,1.2,0,0.313131313131
"9842"," moderate_2",1e-07,0.5,0.51,0.171666666667,1.3,0,0.626262626263
"9843"," moderate_3",1e-07,0.5,0.51,0.171666666667,1.4,0,0
"9844"," moderate_4",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9845"," moderate_5",1e-07,0.5,0.51,0.171666666667,1.9,0,0.949494949495
"9846"," moderate_6",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9847"," easy_1",1e-07,0.5,0.51,0.171666666667,0.4,0,0
"9848"," easy_2",1e-07,0.5,0.51,0.171666666667,0.4,0,0.494949494949
"9849"," easy_3",1e-07,0.5,0.51,0.171666666667,1.2,0,0.7828282828285
"9850"," easy_4",1e-07,0.5,0.51,0.171666666667,1.3,0,0.313131313131
"9851"," easy_5",1e-07,0.5,0.51,0.171666666667,1.1,0,0.79797979798
"9852"," easy_6",1e-07,0.5,0.51,0.171666666667,0.3,0,0.494949494949
"9853"," hard_1",1e-07,0.5,0.51,0.171666666667,2.8,0,0.818181818182
"9854"," hard_2",1e-07,0.5,0.51,0.171666666667,2.2,0,0.878787878788
"9855"," hard_3",1e-07,0.5,0.51,0.171666666667,2.7,0,0.59595959596
"9856"," hard_4",1e-07,0.5,0.51,0.171666666667,3.5,0,0.919191919192
"9857"," hard_5",1e-07,0.5,0.51,0.171666666667,2.8,0,0.343434343434
"9858"," hard_6",1e-07,0.5,0.51,0.171666666667,2.4,0,0.444444444444
"9859"," moderate_1",1e-07,0.5,0.51,0.171666666667,1.4,0,0.313131313131
"9860"," moderate_2",1e-07,0.5,0.51,0.171666666667,1.4,0,0.626262626263
"9861"," moderate_3",1e-07,0.5,0.51,0.171666666667,1.9,0,0.434343434343
"9862"," moderate_4",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9863"," moderate_5",1e-07,0.5,0.51,0.171666666667,2,0,0.949494949495
"9864"," moderate_6",1e-07,0.5,0.51,0.171666666667,1.3,0,0.626262626263
"9865"," easy_1",1e-07,0.5,0.51,0.171666666667,0.1,0,0
"9866"," easy_2",1e-07,0.5,0.51,0.171666666667,0.4,0,0.494949494949
"9867"," easy_3",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9868"," easy_4",1e-07,0.5,0.51,0.171666666667,1.4,0,0.313131313131
"9869"," easy_5",1e-07,0.5,0.51,0.171666666667,1.5,0,0.79797979798
"9870"," easy_6",1e-07,0.5,0.51,0.171666666667,0.5,0,0.484848484848
"9871"," hard_1",1e-07,0.5,0.51,0.171666666667,2.7,0,0.828282828283
"9872"," hard_2",1e-07,0.5,0.51,0.171666666667,2.4,0,0.878787878788
"9873"," hard_3",1e-07,0.5,0.51,0.171666666667,2.5,0,0.323232323232
"9874"," hard_4",1e-07,0.5,0.51,0.171666666667,3.5,0,0.9040404040405
"9875"," hard_5",1e-07,0.5,0.51,0.171666666667,2.1,0,0.343434343434
"9876"," hard_6",1e-07,0.5,0.51,0.171666666667,2.5,0,0.444444444444
"9877"," moderate_1",1e-07,0.5,0.51,0.171666666667,1.2,0,0.454545454545
"9878"," moderate_2",1e-07,0.5,0.51,0.171666666667,1.2,0,0.626262626263
"9879"," moderate_3",1e-07,0.5,0.51,0.171666666667,2,0,0.520202020202
"9880"," moderate_4",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9881"," moderate_5",1e-07,0.5,0.51,0.171666666667,2.2,0,0.949494949495
"9882"," moderate_6",1e-07,0.5,0.51,0.171666666667,1,0,0.626262626263
"9883"," easy_1",1e-07,0.5,0.51,0.204,0.6,0,0
"9884"," easy_2",1e-07,0.5,0.51,0.204,0.3,0,0.494949494949
"9885"," easy_3",1e-07,0.5,0.51,0.204,1,0,0.626262626263
"9886"," easy_4",1e-07,0.5,0.51,0.204,1.6,0,0.313131313131
"9887"," easy_5",1e-07,0.5,0.51,0.204,1,0,0.79797979798
"9888"," easy_6",1e-07,0.5,0.51,0.204,0.6,0,0.494949494949
"9889"," hard_1",1e-07,0.5,0.51,0.204,2.6,0,0.530303030303
"9890"," hard_2",1e-07,0.5,0.51,0.204,2.4,0,0.878787878788
"9891"," hard_3",1e-07,0.5,0.51,0.204,2.7,0,0.5909090909095
"9892"," hard_4",1e-07,0.5,0.51,0.204,3.8,0,0.919191919192
"9893"," hard_5",1e-07,0.5,0.51,0.204,2.4,0,0.343434343434
"9894"," hard_6",1e-07,0.5,0.51,0.204,2.1,0,0.444444444444
"9895"," moderate_1",1e-07,0.5,0.51,0.204,1.6,0,0.313131313131
"9896"," moderate_2",1e-07,0.5,0.51,0.204,1.2,0,0.626262626263
"9897"," moderate_3",1e-07,0.5,0.51,0.204,0.8,0,0
"9898"," moderate_4",1e-07,0.5,0.51,0.204,1.4,0,0.59595959596
"9899"," moderate_5",1e-07,0.5,0.51,0.204,1.9,0,0.949494949495
"9900"," moderate_6",1e-07,0.5,0.51,0.204,1.1,0,0.626262626263
"9901"," easy_1",1e-07,0.5,0.51,0.204,0.7,0,0.060606060606
"9902"," easy_2",1e-07,0.5,0.51,0.204,0.7,0,0.5
"9903"," easy_3",1e-07,0.5,0.51,0.204,1.2,0,0.626262626263
"9904"," easy_4",1e-07,0.5,0.51,0.204,1.3,0,0.313131313131
"9905"," easy_5",1e-07,0.5,0.51,0.204,1.4,0,0.5
"9906"," easy_6",1e-07,0.5,0.51,0.204,0.6,0,0.40404040404
"9907"," hard_1",1e-07,0.5,0.51,0.204,2.4,0,0.686868686869
"9908"," hard_2",1e-07,0.5,0.51,0.204,2.6,0,0.8030303030305
"9909"," hard_3",1e-07,0.5,0.51,0.204,2.6,0,0.59595959596
"9910"," hard_4",1e-07,0.5,0.51,0.204,3.7,0,0.919191919192
"9911"," hard_5",1e-07,0.5,0.51,0.204,2.8,0,0.479797979798
"9912"," hard_6",1e-07,0.5,0.51,0.204,2.6,0,0.444444444444
"9913"," moderate_1",1e-07,0.5,0.51,0.204,1.4,0,0.3282828282825
"9914"," moderate_2",1e-07,0.5,0.51,0.204,1,0,0.626262626263
"9915"," moderate_3",1e-07,0.5,0.51,0.204,1.1,0,0
"9916"," moderate_4",1e-07,0.5,0.51,0.204,1.4,0,0.626262626263
"9917"," moderate_5",1e-07,0.5,0.51,0.204,2.1,0,0.949494949495
"9918"," moderate_6",1e-07,0.5,0.51,0.204,1.4,0,0.550505050505
"9919"," easy_1",1e-07,0.5,0.51,0.204,0.4,0,0
"9920"," easy_2",1e-07,0.5,0.51,0.204,0.6,0,0.5707070707075
"9921"," easy_3",1e-07,0.5,0.51,0.204,1.1,0,0.626262626263
"9922"," easy_4",1e-07,0.5,0.51,0.204,1.2,0,0.313131313131
"9923"," easy_5",1e-07,0.5,0.51,0.204,1,0,0.4646464646465
"9924"," easy_6",1e-07,0.5,0.51,0.204,0.1,0,0.494949494949
"9925"," hard_1",1e-07,0.5,0.51,0.204,2.6,0,0.818181818182
"9926"," hard_2",1e-07,0.5,0.51,0.204,2.6,0,0.414141414141
"9927"," hard_3",1e-07,0.5,0.51,0.204,2.5,0,0.59595959596
"9928"," hard_4",1e-07,0.5,0.51,0.204,3.9,0,0.919191919192
"9929"," hard_5",1e-07,0.5,0.51,0.204,2.6,0,0.343434343434
"9930"," hard_6",1e-07,0.5,0.51,0.204,2.8,0,0.3989898989895
"9931"," moderate_1",1e-07,0.5,0.51,0.204,1.2,0,0.313131313131
"9932"," moderate_2",1e-07,0.5,0.51,0.204,1.6,0,0.626262626263
"9933"," moderate_3",1e-07,0.5,0.51,0.204,0.7,0,0
"9934"," moderate_4",1e-07,0.5,0.51,0.204,1,0,0.626262626263
"9935"," moderate_5",1e-07,0.5,0.51,0.204,1.9,0,0.636363636364
"9936"," moderate_6",1e-07,0.5,0.51,0.204,1.6,0,0.626262626263
"9937"," easy_1",1e-07,0.5,0.51,0.204,0.6,0,0
"9938"," easy_2",1e-07,0.5,0.51,0.204,0.5,0,0.494949494949
"9939"," easy_3",1e-07,0.5,0.51,0.204,1,0,0.626262626263
"9940"," easy_4",1e-07,0.5,0.51,0.204,1.2,0,0.313131313131
"9941"," easy_5",1e-07,0.5,0.51,0.204,1,0,0.79797979798
"9942"," easy_6",1e-07,0.5,0.51,0.204,0.5,0,0.494949494949
"9943"," hard_1",1e-07,0.5,0.51,0.204,2.3,0,0.818181818182
"9944"," hard_2",1e-07,0.5,0.51,0.204,2.3,0,0.878787878788
"9945"," hard_3",1e-07,0.5,0.51,0.204,2.8,0,0.40404040404
"9946"," hard_4",1e-07,0.5,0.51,0.204,3.6,0,0.888888888889
"9947"," hard_5",1e-07,0.5,0.51,0.204,2.9,0,0.393939393939
"9948"," hard_6",1e-07,0.5,0.51,0.204,2.6,0,0.444444444444
"9949"," moderate_1",1e-07,0.5,0.51,0.204,1.8,0,0.313131313131
"9950"," moderate_2",1e-07,0.5,0.51,0.204,1.6,0,0.626262626263
"9951"," moderate_3",1e-07,0.5,0.51,0.204,1.3,0,0
"9952"," moderate_4",1e-07,0.5,0.51,0.204,1.8,0,0.626262626263
"9953"," moderate_5",1e-07,0.5,0.51,0.204,2.2,0,0.949494949495
"9954"," moderate_6",1e-07,0.5,0.51,0.204,1.4,0,0.626262626263
"9955"," easy_1",1e-07,0.5,0.51,0.204,0.5,0,0.267676767677
"9956"," easy_2",1e-07,0.5,0.51,0.204,0.3,0,0.494949494949
"9957"," easy_3",1e-07,0.5,0.51,0.204,1,0,0.5707070707075
"9958"," easy_4",1e-07,0.5,0.51,0.204,1.3,0,0.313131313131
"9959"," easy_5",1e-07,0.5,0.51,0.204,1,0,0.79797979798
"9960"," easy_6",1e-07,0.5,0.51,0.204,0.3,0,0.494949494949
"9961"," hard_1",1e-07,0.5,0.51,0.204,2.9,0,0.5959595959595
"9962"," hard_2",1e-07,0.5,0.51,0.204,2.4,0,0.878787878788
"9963"," hard_3",1e-07,0.5,0.51,0.204,2.4,0,0.59595959596
"9964"," hard_4",1e-07,0.5,0.51,0.204,3.9,0,0.919191919192
"9965"," hard_5",1e-07,0.5,0.51,0.204,2.3,0,0.343434343434
"9966"," hard_6",1e-07,0.5,0.51,0.204,2.7,0,0.444444444444
"9967"," moderate_1",1e-07,0.5,0.51,0.204,1.2,0,0.313131313131
"9968"," moderate_2",1e-07,0.5,0.51,0.204,1.5,0,0.5555555555555
"9969"," moderate_3",1e-07,0.5,0.51,0.204,2.2,0,0.429292929293
"9970"," moderate_4",1e-07,0.5,0.51,0.204,1.4,0,0.626262626263
"9971"," moderate_5",1e-07,0.5,0.51,0.204,2.1,0,0.949494949495
"9972"," moderate_6",1e-07,0.5,0.51,0.204,1.4,0,0.3080808080805
"9973"," easy_1",1e-07,0.5,0.51,0.204,0.8,0,0.121212121212
"9974"," easy_2",1e-07,0.5,0.51,0.204,0.5,0,0.494949494949
"9975"," easy_3",1e-07,0.5,0.51,0.204,1,0,0.626262626263
"9976"," easy_4",1e-07,0.5,0.51,0.204,1,0,0.313131313131
"9977"," easy_5",1e-07,0.5,0.51,0.204,1,0,0.79797979798
"9978"," easy_6",1e-07,0.5,0.51,0.204,0.4,0,0.494949494949
"9979"," hard_1",1e-07,0.5,0.51,0.204,2.6,0,0.818181818182
"9980"," hard_2",1e-07,0.5,0.51,0.204,2.2,0,0.878787878788
"9981"," hard_3",1e-07,0.5,0.51,0.204,2.5,0,0.59595959596
"9982"," hard_4",1e-07,0.5,0.51,0.204,3.5,0,0.7121212121215
"9983"," hard_5",1e-07,0.5,0.51,0.204,2.8,0,0.343434343434
"9984"," hard_6",1e-07,0.5,0.51,0.204,2.4,0,0.444444444444
"9985"," moderate_1",1e-07,0.5,0.51,0.204,1,0,0.313131313131
"9986"," moderate_2",1e-07,0.5,0.51,0.204,1.2,0,0.626262626263
"9987"," moderate_3",1e-07,0.5,0.51,0.204,0.1,0,0
"9988"," moderate_4",1e-07,0.5,0.51,0.204,1.2,0,0.626262626263
"9989"," moderate_5",1e-07,0.5,0.51,0.204,1.8,0,0.949494949495
"9990"," moderate_6",1e-07,0.5,0.51,0.204,1.5,0,0.626262626263
"9991"," easy_1",1e-07,0.5,0.51,0.204,0.6,0,0.2727272727275
"9992"," easy_2",1e-07,0.5,0.51,0.204,0.1,0,0.494949494949
"9993"," easy_3",1e-07,0.5,0.51,0.204,1.2,0,0.626262626263
"9994"," easy_4",1e-07,0.5,0.51,0.204,1.6,0,0.313131313131
"9995"," easy_5",1e-07,0.5,0.51,0.204,1.2,0,0.79797979798
"9996"," easy_6",1e-07,0.5,0.51,0.204,0.7,0,0.484848484848
"9997"," hard_1",1e-07,0.5,0.51,0.204,2.5,0,0.818181818182
"9998"," hard_2",1e-07,0.5,0.51,0.204,2.2,0,0.878787878788
"9999"," hard_3",1e-07,0.5,0.51,0.204,3.2,0,0.5808080808085
"10000"," hard_4",1e-07,0.5,0.51,0.204,3.8,0,0.919191919192
"10001"," hard_5",1e-07,0.5,0.51,0.204,2.5,0,0.343434343434
"10002"," hard_6",1e-07,0.5,0.51,0.204,2.8,0,0.444444444444
"10003"," moderate_1",1e-07,0.5,0.51,0.204,1.5,0,0.313131313131
"10004"," moderate_2",1e-07,0.5,0.51,0.204,1.4,0,0.626262626263
"10005"," moderate_3",1e-07,0.5,0.51,0.204,1.5,0,0.1767676767675
"10006"," moderate_4",1e-07,0.5,0.51,0.204,1.1,0,0.626262626263
"10007"," moderate_5",1e-07,0.5,0.51,0.204,2.6,0,0.8030303030305
"10008"," moderate_6",1e-07,0.5,0.51,0.204,1.3,0,0.626262626263
"10009"," easy_1",1e-07,0.5,0.51,0.204,0.9,0,0
"10010"," easy_2",1e-07,0.5,0.51,0.204,0.4,0,0.494949494949
"10011"," easy_3",1e-07,0.5,0.51,0.204,1.2,0,0.626262626263
"10012"," easy_4",1e-07,0.5,0.51,0.204,1.2,0,0.313131313131
"10013"," easy_5",1e-07,0.5,0.51,0.204,1.4,0,0.79797979798
"10014"," easy_6",1e-07,0.5,0.51,0.204,0.6,0,0.4797979797975
"10015"," hard_1",1e-07,0.5,0.51,0.204,2.7,0,0.818181818182
"10016"," hard_2",1e-07,0.5,0.51,0.204,2.4,0,0.7323232323235
"10017"," hard_3",1e-07,0.5,0.51,0.204,2.3,0,0.59595959596
"10018"," hard_4",1e-07,0.5,0.51,0.204,3.6,0,0.9141414141415
"10019"," hard_5",1e-07,0.5,0.51,0.204,2.7,0,0.343434343434
"10020"," hard_6",1e-07,0.5,0.51,0.204,2.5,0,0.444444444444
"10021"," moderate_1",1e-07,0.5,0.51,0.204,1.8,0,0.444444444444
"10022"," moderate_2",1e-07,0.5,0.51,0.204,1.7,0,0.626262626263
"10023"," moderate_3",1e-07,0.5,0.51,0.204,1.1,0,0.010101010101
"10024"," moderate_4",1e-07,0.5,0.51,0.204,1.8,0,0.626262626263
"10025"," moderate_5",1e-07,0.5,0.51,0.204,2,0,0.9242424242425
"10026"," moderate_6",1e-07,0.5,0.51,0.204,1.2,0,0.626262626263
"10027"," easy_1",1e-07,0.5,0.51,0.204,0.5,0,0.050505050505
