TrialName,Angle,TruthIn
easy_1,2.7547899545,0
easy_1,2.76107942928,0
easy_1,2.76736890406,0
easy_1,2.77365837885,0
easy_1,2.77994785363,0
easy_1,2.78623732841,0
easy_1,2.79252680319,0
easy_1,2.79881627797,0
easy_1,2.80510575275,0
easy_1,2.81139522754,0
easy_1,2.81768470232,0
easy_1,2.8239741771,0
easy_1,2.83026365188,0
easy_1,2.83655312666,0
easy_1,2.84284260145,0
easy_1,2.84913207623,0
easy_1,2.85542155101,0
easy_1,2.86171102579,0
easy_1,2.86800050057,0
easy_1,2.87428997536,0
easy_1,2.88057945014,0
easy_1,2.88686892492,0
easy_1,2.8931583997,0
easy_1,2.89944787448,0
easy_1,2.90573734927,0
easy_1,2.91202682405,0
easy_1,2.91831629883,0
easy_1,2.92460577361,0
easy_1,2.93089524839,0
easy_1,2.93718472318,0
easy_1,2.94347419796,0
easy_1,2.94976367274,0
easy_1,2.95605314752,0
easy_1,2.9623426223,0
easy_1,2.96863209709,0
easy_1,2.97492157187,0
easy_1,2.98121104665,0
easy_1,2.98750052143,0
easy_1,2.99378999621,0
easy_1,3.000079471,0
easy_1,3.00636894578,0
easy_1,3.01265842056,0
easy_1,3.01894789534,0
easy_1,3.02523737012,0
easy_1,3.03152684491,0
easy_1,3.03781631969,0
easy_1,3.04410579447,0
easy_1,3.05039526925,0
easy_1,3.05668474403,0
easy_1,3.06297421882,0
easy_1,3.0692636936,0
easy_1,3.07555316838,0
easy_1,3.08184264316,0
easy_1,3.08813211794,0
easy_1,3.09442159273,0
easy_1,3.10071106751,0
easy_1,3.10700054229,0
easy_1,3.11329001707,0
easy_1,3.11957949185,0
easy_1,3.12586896663,0
easy_1,3.13215844142,0
easy_1,3.1384479162,1
easy_1,3.14473739098,1
easy_1,3.15102686576,1
easy_1,3.15731634054,1
easy_1,3.16360581533,1
easy_1,3.16989529011,1
easy_1,3.17618476489,1
easy_1,3.18247423967,1
easy_1,3.18876371445,1
easy_1,3.19505318924,1
easy_1,3.20134266402,1
easy_1,3.2076321388,1
easy_1,3.21392161358,1
easy_1,3.22021108836,1
easy_1,3.22650056315,1
easy_1,3.23279003793,1
easy_1,3.23907951271,1
easy_1,3.24536898749,1
easy_1,3.25165846227,1
easy_1,3.25794793706,1
easy_1,3.26423741184,1
easy_1,3.27052688662,1
easy_1,3.2768163614,1
easy_1,3.28310583618,1
easy_1,3.28939531097,1
easy_1,3.29568478575,1
easy_1,3.30197426053,1
easy_1,3.30826373531,1
easy_1,3.31455321009,1
easy_1,3.32084268488,1
easy_1,3.32713215966,1
easy_1,3.33342163444,1
easy_1,3.33971110922,1
easy_1,3.346000584,1
easy_1,3.35229005879,1
easy_1,3.35857953357,1
easy_1,3.36486900835,1
easy_1,3.37115848313,1
easy_1,3.37744795791,1
easy_1,3.3837374327,1
easy_1,3.39002690748,1
easy_1,3.39631638226,1
easy_1,3.40260585704,1
easy_1,3.40889533182,1
easy_1,3.41518480661,1
easy_1,3.42147428139,1
easy_1,3.42776375617,1
easy_1,3.43405323095,1
easy_1,3.44034270573,1
easy_1,3.44663218051,1
easy_1,3.4529216553,1
easy_1,3.45921113008,1
easy_1,3.46550060486,1
easy_1,3.47179007964,1
easy_1,3.47807955442,1
easy_1,3.48436902921,1
easy_1,3.49065850399,1
easy_1,3.49694797877,1
easy_1,3.50323745355,1
easy_1,3.50952692833,1
easy_1,3.51581640312,1
easy_1,3.5221058779,1
easy_1,3.52839535268,1
easy_1,3.53468482746,1
easy_1,3.54097430224,1
easy_1,3.54726377703,1
easy_1,3.55355325181,1
easy_1,3.55984272659,1
easy_1,3.56613220137,1
easy_1,3.57242167615,0
easy_1,3.57871115094,0
easy_1,3.58500062572,0
easy_1,3.5912901005,0
easy_1,3.59757957528,0
easy_1,3.60386905006,0
easy_1,3.61015852485,0
easy_1,3.61644799963,0
easy_1,3.62273747441,0
easy_1,3.62902694919,0
easy_1,3.63531642397,0
easy_1,3.64160589876,0
easy_1,3.64789537354,0
easy_1,3.65418484832,0
easy_1,3.6604743231,0
easy_1,3.66676379788,0
easy_1,3.67305327267,0
easy_1,3.67934274745,0
easy_1,3.68563222223,0
easy_1,3.69192169701,0
easy_1,3.69821117179,0
easy_1,3.70450064658,0
easy_1,3.71079012136,0
easy_1,3.71707959614,0
easy_1,3.72336907092,0
easy_1,3.7296585457,0
easy_1,3.73594802049,0
easy_1,3.74223749527,0
easy_1,3.74852697005,0
easy_1,3.75481644483,0
easy_1,3.76110591961,0
easy_1,3.76739539439,0
easy_1,3.77368486918,0
easy_1,3.77997434396,0
easy_1,3.78626381874,0
easy_1,3.79255329352,0
easy_1,3.7988427683,0
easy_1,3.80513224309,0
easy_1,3.81142171787,0
easy_1,3.81771119265,0
easy_1,3.82400066743,0
easy_1,3.83029014221,0
easy_1,3.836579617,0
easy_1,3.84286909178,0
easy_1,3.84915856656,0
easy_1,3.85544804134,0
easy_1,3.86173751612,0
easy_1,3.86802699091,0
easy_1,3.87431646569,0
easy_1,3.88060594047,1
easy_1,3.88689541525,1
easy_1,3.89318489003,1
easy_1,3.89947436482,1
easy_1,3.9057638396,1
easy_1,3.91205331438,1
easy_1,3.91834278916,1
easy_1,3.92463226394,1
easy_1,3.93092173873,1
easy_1,3.93721121351,1
easy_1,3.94350068829,1
easy_1,3.94979016307,1
easy_1,3.95607963785,1
easy_1,3.96236911264,1
easy_1,3.96865858742,1
easy_1,3.9749480622,1
easy_1,3.98123753698,1
easy_1,3.98752701176,1
easy_1,3.99381648655,1
easy_1,4.00010596133,1
easy_1,4.00639543611,1
easy_1,4.01268491089,1
easy_1,4.01897438567,1
easy_1,4.02526386046,1
easy_1,4.03155333524,1
easy_1,4.03784281002,1
easy_1,4.0441322848,1
easy_1,4.05042175958,1
easy_1,4.05671123437,1
easy_1,4.06300070915,1
easy_1,4.06929018393,1
easy_1,4.07557965871,1
easy_1,4.08186913349,0
easy_1,4.08815860828,0
easy_1,4.09444808306,0
easy_1,4.10073755784,0
easy_1,4.10702703262,0
easy_1,4.1133165074,0
easy_1,4.11960598218,0
easy_1,4.12589545697,0
easy_1,4.13218493175,0
easy_1,4.13847440653,0
easy_1,4.14476388131,0
easy_1,4.15105335609,0
easy_1,4.15734283088,0
easy_1,4.16363230566,0
easy_1,4.16992178044,0
easy_1,4.17621125522,0
easy_1,4.18250073,0
easy_1,4.18879020479,0
easy_1,4.19507967957,0
easy_1,4.20136915435,0
easy_1,4.20765862913,0
easy_1,4.21394810391,0
easy_1,4.2202375787,1
easy_1,4.22652705348,1
easy_1,4.23281652826,1
easy_1,4.23910600304,1
easy_1,4.24539547782,1
easy_1,4.25168495261,1
easy_1,4.25797442739,1
easy_1,4.26426390217,1
easy_1,4.27055337695,1
easy_1,4.27684285173,1
easy_1,4.28313232652,1
easy_1,4.2894218013,1
easy_1,4.29571127608,0
easy_1,4.30200075086,0
easy_1,4.30829022564,0
easy_1,4.31457970043,0
easy_1,4.32086917521,0
easy_1,4.32715864999,0
easy_1,4.33344812477,0
easy_1,4.33973759955,0
easy_1,4.34602707434,0
easy_1,4.35231654912,0
easy_1,4.3586060239,0
easy_1,4.36489549868,0
easy_1,4.37118497346,0
easy_1,4.37747444825,0
easy_1,4.38376392303,0
easy_1,4.39005339781,0
easy_1,4.39634287259,0
easy_1,4.40263234737,0
easy_1,4.40892182216,0
easy_1,4.41521129694,0
easy_1,4.42150077172,0
easy_1,4.4277902465,0
easy_1,4.43407972128,0
easy_1,4.44036919606,0
easy_1,4.44665867085,0
easy_1,4.45294814563,0
easy_1,4.45923762041,0
easy_1,4.46552709519,0
easy_1,4.47181656997,0
easy_1,4.47810604476,0
easy_1,4.48439551954,0
easy_1,4.49068499432,0
easy_1,4.4969744691,0
easy_1,4.50326394388,0
easy_1,4.50955341867,0
easy_1,4.51584289345,0
easy_1,4.52213236823,0
easy_1,4.52842184301,0
easy_1,4.53471131779,0
easy_1,4.54100079258,0
easy_1,4.54729026736,0
easy_1,4.55357974214,0
easy_1,4.55986921692,0
easy_1,4.5661586917,0
easy_1,4.57244816649,0
easy_1,4.57873764127,0
easy_1,4.58502711605,0
easy_1,4.59131659083,0
easy_1,4.59760606561,0
easy_1,4.6038955404,0
easy_1,4.61018501518,0
easy_1,4.61647448996,0
easy_1,4.62276396474,0
easy_1,4.62905343952,0
easy_1,4.63534291431,0
easy_1,4.64163238909,0
easy_1,4.64792186387,0
easy_1,4.65421133865,0
easy_1,4.66050081343,0
easy_1,4.66679028822,0
easy_1,4.673079763,0
easy_1,4.67936923778,0
easy_1,4.68565871256,0
easy_1,4.69194818734,0
easy_1,4.69823766213,0
easy_1,4.70452713691,0
easy_1,4.71081661169,0
easy_1,4.71710608647,0
easy_1,4.72339556125,0
easy_1,4.72968503604,0
easy_1,4.73597451082,0
easy_1,4.7422639856,0
easy_1,4.74855346038,0
easy_1,4.75484293516,0
easy_1,4.76113240994,0
easy_1,4.76742188473,0
easy_1,4.77371135951,0
easy_1,4.78000083429,0
easy_1,4.78629030907,0
easy_1,4.79257978385,0
easy_1,4.79886925864,0
easy_1,4.80515873342,0
easy_1,4.8114482082,0
easy_1,4.81773768298,0
easy_1,4.82402715776,0
easy_1,4.83031663255,0
easy_1,4.83660610733,0
easy_1,4.84289558211,0
easy_1,4.84918505689,0
easy_1,4.85547453167,0
easy_1,4.86176400646,0
easy_1,4.86805348124,0
easy_1,4.87434295602,0
easy_1,4.8806324308,0
easy_1,4.88692190558,0
easy_1,4.89321138037,0
easy_1,4.89950085515,0
easy_1,4.90579032993,0
easy_1,4.91207980471,0
easy_1,4.91836927949,0
easy_1,4.92465875428,0
easy_1,4.93094822906,0
easy_1,4.93723770384,0
easy_1,4.94352717862,0
easy_1,4.9498166534,1
easy_1,4.95610612819,1
easy_1,4.96239560297,1
easy_1,4.96868507775,1
easy_1,4.97497455253,1
easy_1,4.98126402731,1
easy_1,4.9875535021,1
easy_1,4.99384297688,1
easy_1,5.00013245166,1
easy_1,5.00642192644,0
easy_1,5.01271140122,0
easy_1,5.01900087601,0
easy_1,5.02529035079,0
easy_1,5.03157982557,0
easy_1,5.03786930035,0
easy_1,5.04415877513,0
easy_1,5.05044824992,0
easy_1,5.0567377247,0
easy_1,5.06302719948,0
easy_1,5.06931667426,0
easy_1,5.07560614904,0
easy_1,5.08189562382,0
easy_1,5.08818509861,1
easy_1,5.09447457339,1
easy_1,5.10076404817,1
easy_1,5.10705352295,1
easy_1,5.11334299773,1
easy_1,5.11963247252,1
easy_1,5.1259219473,1
easy_1,5.13221142208,1
easy_1,5.13850089686,1
easy_1,5.14479037164,1
easy_1,5.15107984643,1
easy_1,5.15736932121,1
easy_1,5.16365879599,1
easy_1,5.16994827077,1
easy_1,5.17623774555,1
easy_1,5.18252722034,1
easy_1,5.18881669512,1
easy_1,5.1951061699,1
easy_1,5.20139564468,1
easy_1,5.20768511946,1
easy_1,5.21397459425,1
easy_1,5.22026406903,1
easy_1,5.22655354381,1
easy_1,5.23284301859,1
easy_1,5.23913249337,1
easy_1,5.24542196816,1
easy_1,5.25171144294,0
easy_1,5.25800091772,0
easy_1,5.2642903925,0
easy_1,5.27057986728,0
easy_1,5.27686934207,0
easy_1,5.28315881685,0
easy_1,5.28944829163,0
easy_1,5.29573776641,0
easy_1,5.30202724119,0
easy_1,5.30831671598,0
easy_1,5.31460619076,0
easy_1,5.32089566554,0
easy_1,5.32718514032,0
easy_1,5.3334746151,0
easy_1,5.33976408989,0
easy_1,5.34605356467,0
easy_1,5.35234303945,0
easy_1,5.35863251423,0
easy_1,5.36492198901,0
easy_1,5.3712114638,0
easy_1,5.37750093858,0
easy_1,5.38379041336,0
easy_1,5.39007988814,0
easy_1,5.39636936292,0
easy_1,5.4026588377,0
easy_1,5.40894831249,0
easy_1,5.41523778727,0
easy_1,5.42152726205,0
easy_1,5.42781673683,0
easy_1,5.43410621161,0
easy_1,5.4403956864,0
easy_1,5.44668516118,0
easy_1,5.45297463596,0
easy_1,5.45926411074,0
easy_1,5.46555358552,0
easy_1,5.47184306031,0
easy_1,5.47813253509,0
easy_1,5.48442200987,0
easy_1,5.49071148465,0
easy_1,5.49700095943,0
easy_1,5.50329043422,0
easy_1,5.509579909,0
easy_1,5.51586938378,0
easy_1,5.52215885856,0
easy_1,5.52844833334,0
easy_1,5.53473780813,0
easy_1,5.54102728291,0
easy_1,5.54731675769,0
easy_1,5.55360623247,0
easy_1,5.55989570725,0
easy_1,5.56618518204,0
easy_1,5.57247465682,0
easy_1,5.5787641316,1
easy_1,5.58505360638,1
easy_1,5.59134308116,1
easy_1,5.59763255595,1
easy_1,5.60392203073,1
easy_1,5.61021150551,1
easy_1,5.61650098029,1
easy_1,5.62279045507,1
easy_1,5.62907992986,1
easy_1,5.63536940464,1
easy_1,5.64165887942,1
easy_1,5.6479483542,1
easy_1,5.65423782898,1
easy_1,5.66052730377,1
easy_1,5.66681677855,1
easy_1,5.67310625333,1
easy_1,5.67939572811,1
easy_1,5.68568520289,1
easy_1,5.69197467768,1
easy_1,5.69826415246,1
easy_1,5.70455362724,1
easy_1,5.71084310202,1
easy_1,5.7171325768,1
easy_1,5.72342205159,1
easy_1,5.72971152637,1
easy_1,5.73600100115,1
easy_1,5.74229047593,1
easy_1,5.74857995071,1
easy_1,5.75486942549,1
easy_1,5.76115890028,1
easy_1,5.76744837506,1
easy_1,5.77373784984,1
easy_1,5.78002732462,1
easy_1,5.7863167994,1
easy_1,5.79260627419,1
easy_1,5.79889574897,1
easy_1,5.80518522375,1
easy_1,5.81147469853,1
easy_1,5.81776417331,1
easy_1,5.8240536481,1
easy_1,5.83034312288,1
easy_1,5.83663259766,1
easy_1,5.84292207244,1
easy_1,5.84921154722,1
easy_1,5.85550102201,1
easy_1,5.86179049679,1
easy_1,5.86807997157,1
easy_1,5.87436944635,1
easy_1,5.88065892113,1
easy_1,5.88694839592,1
easy_1,5.8932378707,1
easy_1,5.89952734548,1
easy_1,5.90581682026,1
easy_1,5.91210629504,1
easy_1,5.91839576983,1
easy_1,5.92468524461,1
easy_1,5.93097471939,1
easy_1,5.93726419417,1
easy_1,5.94355366895,1
easy_1,5.94984314374,1
easy_1,5.95613261852,1
easy_1,5.9624220933,1
easy_1,5.96871156808,1
easy_1,5.97500104286,1
easy_1,5.98129051765,1
easy_1,5.98757999243,1
easy_1,5.99386946721,1
easy_1,6.00015894199,1
easy_1,6.00644841677,1
easy_1,6.01273789156,1
easy_1,6.01902736634,1
easy_1,6.02531684112,1
easy_1,6.0316063159,1
easy_1,6.03789579068,1
easy_1,6.04418526547,1
easy_1,6.05047474025,1
easy_1,6.05676421503,1
easy_1,6.06305368981,1
easy_1,6.06934316459,1
easy_1,6.07563263937,1
easy_1,6.08192211416,1
easy_1,6.08821158894,1
easy_1,6.09450106372,1
easy_1,6.1007905385,1
easy_1,6.10708001328,1
easy_1,6.11336948807,1
easy_1,6.11965896285,1
easy_1,6.12594843763,1
easy_1,6.13223791241,1
easy_1,6.13852738719,1
easy_1,6.14481686198,1
easy_1,6.15110633676,1
easy_1,6.15739581154,1
easy_1,6.16368528632,1
easy_1,6.1699747611,1
easy_1,6.17626423589,1
easy_1,6.18255371067,1
easy_1,6.18884318545,1
easy_1,6.19513266023,1
easy_1,6.20142213501,1
easy_1,6.2077116098,1
easy_1,6.21400108458,1
easy_1,6.22029055936,1
easy_1,6.22658003414,1
easy_1,6.23286950892,1
easy_1,6.23915898371,1
easy_1,6.24544845849,1
easy_1,6.25173793327,1
easy_1,6.25802740805,1
easy_1,6.26431688283,1
