"TrialName","WID","ExpCostCondition","TimeCostCondition","Accurate","ShotAngle","ScoreEarned","NumExperiments","PlayTime","ShotTime","ScoreRemaining","WasIntro","TrialOrder","TimedOutShot","ScoreOut","FocusLost","ExpCost","ReconstructedTime","GuessPct"
"hard_3","worker_50","Cheap",6,"True",2.12842852445,89,0,1919,1101,89,"False",3,"False","False","False",10,1.83333333333333,0.05
"hard_3","worker_8","Cheap",6,"True",1.89560497563,70,1,4132,1002,70,"False",10,"False","False","False",10,3.33333333333333,0.05
"hard_3","worker_31","Costly",6,"False",1.97783173252,-10,1,7634,1215,58,"False",16,"False","False","False",20,3.66666666666667,0.05
"hard_3","worker_60","Cheap",6,"False",1.97859585006,-10,1,4988,1235,73,"False",3,"False","False","False",10,2.83333333333333,0.05
"hard_3","worker_11","Cheap",6,"False",2.18545927872,-10,2,8055,1674,45,"False",16,"False","False","False",10,5.83333333333333,0.05
"hard_3","worker_24","Costly",6,"True",2.02954956315,43,1,7099,1592,43,"False",3,"False","False","False",20,6.16666666666667,0.05
"hard_3","worker_1","Costly",6,"False",2.21875174911,-10,0,547,939,98,"False",15,"False","False","False",20,0.333333333333333,0.05
"hard_3","worker_16","Cheap",6,"False",1.94105249343,-10,0,1820,2107,90,"False",13,"False","False","False",10,1.66666666666667,0.05
"hard_3","worker_53","Cheap",6,"False",1.83340540481,-10,0,714,1375,96,"False",7,"False","False","False",10,0.666666666666667,0.05
"hard_3","worker_20","Cheap",6,"False",1.72521744639,-10,1,3899,2073,74,"False",12,"False","False","False",10,2.66666666666667,0.05
"hard_3","worker_21","Costly",6,"False",1.9746561217,-10,1,5648,947,52,"False",3,"False","False","False",20,4.66666666666667,0.05
"hard_3","worker_45","Cheap",6,"True",1.95211571186,71,1,3939,1490,71,"False",4,"False","False","False",10,3.16666666666667,0.05
"hard_3","worker_61","Costly",6,"False",2.09081049638,-10,2,4740,1179,41,"False",0,"False","False","False",20,3.16666666666667,0.05
"hard_4","worker_10","Costly",6,"True",-0.546390949733,89,0,2103,1917,89,"False",16,"False","False","False",20,1.83333333333333,0.02
"hard_4","worker_15","Costly",6,"True",-0.523684660996,93,0,1383,1089,93,"False",6,"False","False","False",20,1.16666666666667,0.02
"hard_4","worker_32","Cheap",6,"False",-0.364278089016,-10,1,5245,1119,64,"False",5,"False","False","False",10,4.33333333333333,0.02
"hard_4","worker_12","Cheap",6,"False",-0.507098504392,-10,0,152,2148,100,"False",8,"False","False","False",10,0,0.02
"hard_4","worker_61","Costly",6,"False",-0.338725479962,-10,0,2898,2373,84,"False",8,"False","False","False",20,2.66666666666667,0.02
"hard_4","worker_23","Costly",6,"False",-0.61253755661,-10,0,1738,1438,90,"False",10,"False","False","False",20,1.66666666666667,0.02
"hard_4","worker_3","Costly",6,"False",-0.515809085477,-10,1,10158,1864,51,"False",2,"False","False","False",20,4.83333333333333,0.02
"hard_4","worker_22","Cheap",6,"False",0.699192589722,-10,0,8274,2056,51,"False",7,"False","False","False",10,8.16666666666667,0.02
"hard_4","worker_67","Costly",6,"False",-0.506550559242,-10,0,1423,1644,92,"False",12,"False","False","False",20,1.33333333333333,0.02
"hard_4","worker_52","Costly",6,"True",-0.534955073786,86,0,2454,2040,86,"False",4,"False","False","False",20,2.33333333333333,0.02
"hard_4","worker_25","Cheap",6,"False",-0.49934672168,-10,0,672,2003,97,"False",1,"False","False","False",10,0.5,0.02
"hard_4","worker_68","Cheap",6,"False",-0.476980152295,-10,2,8428,1424,42,"False",16,"False","False","False",10,6.33333333333333,0.02
"hard_4","worker_20","Cheap",6,"True",-0.554307496202,46,1,8620,2540,46,"False",7,"False","False","False",10,7.33333333333333,0.02
"hard_4","worker_11","Cheap",6,"False",-0.595784547623,-10,1,6072,1367,62,"False",11,"False","False","False",10,4.66666666666667,0.02
"hard_4","worker_65","Costly",6,"False",-0.676244700489,-10,2,9211,1868,16,"False",7,"False","False","False",20,7.33333333333333,0.02
"hard_4","worker_53","Cheap",6,"False",0.864597234367,-10,0,1099,2911,95,"False",8,"False","False","False",10,0.833333333333333,0.02
"hard_4","worker_19","Costly",6,"True",-0.580640773356,88,0,2138,2088,88,"False",1,"False","False","False",20,2,0.02
"hard_4","worker_46","Costly",6,"False",-0.51568392381,-10,0,3468,950,93,"False",8,"False","False","False",20,1.16666666666667,0.02
"hard_4","worker_28","Cheap",6,"False",1.35578144505,-10,0,4374,1556,95,"False",14,"False","False","False",10,0.833333333333333,0.02
"hard_4","worker_21","Costly",6,"False",0.451264341083,-10,1,5603,964,54,"False",15,"False","False","False",20,4.33333333333333,0.02
"hard_4","worker_48","Cheap",6,"False",-0.499749298148,-10,0,2426,1967,86,"False",5,"False","False","False",10,2.33333333333333,0.02
"hard_4","worker_45","Cheap",6,"False",-0.484792493355,-10,0,1091,1387,95,"False",15,"False","False","False",10,0.833333333333333,0.02
"hard_4","worker_51","Costly",6,"False",-0.885066815889,-10,2,7834,2184,25,"False",4,"False","False","False",20,5.83333333333333,0.02
"hard_4","worker_13","Costly",6,"False",1.09694505226,-10,0,2234,1506,87,"False",8,"False","False","False",20,2.16666666666667,0.02
"hard_4","worker_62","Cheap",6,"False",-0.446842468486,-10,0,1322,1668,93,"False",3,"False","False","False",10,1.16666666666667,0.02
"hard_4","worker_44","Costly",6,"False",-0.632137961529,-10,0,892,2419,96,"False",14,"False","False","False",20,0.666666666666667,0.02
"hard_4","worker_60","Cheap",6,"True",-0.531724067259,67,1,4962,1250,67,"False",10,"False","False","False",10,3.83333333333333,0.02
"hard_4","worker_27","Costly",6,"False",0.933624247418,-10,1,5692,1550,55,"False",1,"False","False","False",20,4.16666666666667,0.02
"hard_4","worker_64","Cheap",6,"False",0.843584834211,-10,0,858,1495,96,"False",5,"False","False","False",10,0.666666666666667,0.02
"hard_4","worker_31","Costly",6,"False",-0.513252272866,-10,2,10761,770,0,"False",13,"False","True","False",20,10,0.02
"hard_4","worker_57","Costly",6,"False",-0.435353275152,-10,0,1053,1383,95,"False",12,"False","False","False",20,0.833333333333333,0.02
"hard_4","worker_16","Cheap",6,"False",-0.491418245594,-10,0,4936,2151,93,"False",9,"False","False","False",10,1.16666666666667,0.02
"hard_4","worker_7","Costly",6,"False",1.42042489879,-10,3,10802,1512,0,"False",8,"False","True","False",20,6.66666666666667,0.02
"hard_4","worker_14","Cheap",6,"False",-0.511803122061,-10,0,5722,1367,89,"False",11,"False","False","False",10,1.83333333333333,0.02
"hard_4","worker_26","Cheap",6,"False",0.724953153099,-10,5,13136,923,0,"False",15,"False","True","False",10,8.33333333333333,0.02
"hard_4","worker_43","Cheap",6,"True",-0.563995917028,49,2,7535,1575,49,"False",3,"False","False","False",10,5.16666666666667,0.02
"hard_4","worker_50","Cheap",6,"False",-0.503971560237,-10,0,1548,2313,92,"False",17,"False","False","False",10,1.33333333333333,0.02
"hard_4","worker_8","Cheap",6,"True",-0.523656937895,65,1,4876,1830,65,"False",6,"False","False","False",10,4.16666666666667,0.02
"hard_4","worker_59","Cheap",6,"False",-0.470057777611,-10,4,11117,1224,10,"False",5,"False","False","False",10,8.33333333333333,0.02
"hard_4","worker_47","Cheap",6,"False",0.32904758075,-10,3,10831,2278,18,"False",16,"False","False","False",10,8.66666666666667,0.02
"hard_4","worker_24","Costly",6,"False",1.13462556293,-10,1,4989,1705,54,"False",2,"False","False","False",20,4.33333333333333,0.02
"hard_4","worker_18","Cheap",6,"True",-0.526627271434,84,0,2736,1503,84,"False",14,"False","False","False",10,2.66666666666667,0.02
"hard_4","worker_0","Cheap",6,"True",-0.569517314388,78,1,2576,903,78,"False",11,"False","False","False",10,2,0.02
"hard_4","worker_2","Cheap",6,"False",-0.515747656642,-10,0,1148,1824,94,"False",10,"False","False","False",10,1,0.02
"hard_4","worker_4","Costly",6,"True",-0.520191045946,81,0,3269,2096,81,"False",3,"False","False","False",20,3.16666666666667,0.02
"hard_5","worker_20","Cheap",6,"False",0.062418809996,-10,0,6700,2718,61,"False",3,"False","False","False",10,6.5,0.03
"hard_5","worker_32","Cheap",6,"False",0.141897054604,-10,0,2857,1901,84,"False",2,"False","False","False",10,2.66666666666667,0.03
"hard_5","worker_7","Costly",6,"False",1.5031033041,-10,3,7339,1045,7,"False",9,"False","False","False",20,5.5,0.03
"hard_5","worker_60","Cheap",6,"False",-0.326358816707,-10,1,5303,1427,68,"False",12,"False","False","False",10,3.66666666666667,0.03
"hard_5","worker_52","Costly",6,"False",0.0863985493584,-10,1,9487,2791,41,"False",17,"False","False","False",20,6.5,0.03
"hard_5","worker_46","Costly",6,"False",-0.134771284478,-10,0,642,2376,97,"False",13,"False","False","False",20,0.5,0.03
"hard_5","worker_28","Cheap",6,"False",-0.381428035838,-10,0,521,2623,98,"False",3,"False","False","False",10,0.333333333333333,0.03
"hard_5","worker_63","Costly",6,"False",-0.52028799214,-10,0,1106,2453,94,"False",14,"False","False","False",20,1,0.03
"hard_5","worker_0","Cheap",6,"False",0.0462632624244,-10,5,9127,806,16,"False",7,"False","False","False",10,5.66666666666667,0.03
"hard_5","worker_16","Cheap",6,"False",-0.261325980623,-10,0,4765,1785,93,"False",16,"False","False","False",10,1.16666666666667,0.03
"hard_5","worker_44","Costly",6,"False",0.230521839043,-10,0,1273,2330,93,"False",12,"False","False","False",20,1.16666666666667,0.03
"hard_5","worker_10","Costly",6,"False",0.0622033856132,-10,0,6161,2297,92,"False",17,"False","False","False",20,1.33333333333333,0.03
"hard_5","worker_64","Cheap",6,"False",0,-10,0,580,2272,98,"False",1,"False","False","False",10,0.333333333333333,0.03
"hard_5","worker_18","Cheap",6,"True",-0.604902402935,51,2,6220,1993,51,"False",11,"False","False","False",10,4.83333333333333,0.03
"hard_5","worker_61","Costly",6,"False",-0.554177575454,-10,0,1508,2346,92,"False",16,"False","False","False",20,1.33333333333333,0.03
"hard_5","worker_43","Cheap",6,"False",-0.0196053308572,-10,5,11008,1421,0,"False",8,"False","True","False",10,8.33333333333333,0.03
"hard_5","worker_53","Cheap",6,"False",-0.160762740626,-10,0,996,1432,95,"False",16,"False","False","False",10,0.833333333333333,0.03
"hard_5","worker_67","Costly",6,"False",0.0512371674034,-10,0,1714,2498,90,"False",11,"False","False","False",20,1.66666666666667,0.03
"hard_5","worker_2","Cheap",6,"True",0.0942084883451,96,0,861,2740,96,"False",5,"False","False","False",10,0.666666666666667,0.03
"hard_5","worker_17","Costly",6,"False",-0.362764259263,-10,1,6545,2443,46,"False",0,"False","False","False",20,5.66666666666667,0.03
"hard_5","worker_21","Costly",6,"False",0.208205949524,-10,1,7352,2861,40,"False",10,"False","False","False",20,6.66666666666667,0.03
"hard_5","worker_8","Cheap",6,"False",0.116768434898,-10,5,10806,1898,0,"False",0,"False","True","False",10,8.33333333333333,0.03
"hard_5","worker_25","Cheap",6,"True",-0.631974241819,93,0,1250,2586,93,"False",10,"False","False","False",10,1.16666666666667,0.03
"hard_5","worker_23","Costly",6,"False",-0.503399384397,-10,0,1208,1489,93,"False",16,"False","False","False",20,1.16666666666667,0.03
"hard_5","worker_65","Costly",6,"False",-0.0819059020659,-10,2,8182,629,0,"False",6,"False","True","False",20,10,0.03
"hard_5","worker_26","Cheap",6,"False",-0.348176119656,-10,5,11258,1173,0,"False",5,"False","True","False",10,8.33333333333333,0.03
"hard_5","worker_27","Costly",6,"False",0.202658669147,-10,3,9148,1932,0,"False",4,"False","True","False",20,6.66666666666667,0.03
"hard_5","worker_51","Costly",6,"False",-0.185945678556,-10,2,5915,2144,31,"False",0,"False","False","False",20,4.83333333333333,0.03
"hard_5","worker_4","Costly",6,"False",-0.275690969271,-10,0,884,1272,96,"False",4,"False","False","False",20,0.666666666666667,0.03
"hard_5","worker_15","Costly",6,"False",-0.489119805512,-10,0,4761,2177,72,"False",0,"False","False","False",20,4.66666666666667,0.03
"hard_5","worker_24","Costly",6,"False",0.423719198154,-10,1,6533,2279,45,"False",14,"False","False","False",20,5.83333333333333,0.03
"hard_5","worker_12","Cheap",6,"False",0.114876605417,-10,0,223,2316,99,"False",5,"False","False","False",10,0.166666666666667,0.03
"hard_5","worker_45","Cheap",6,"True",-0.606094718555,0,5,9576,445,0,"False",1,"False","True","False",10,8.33333333333333,0.03
"hard_5","worker_59","Cheap",6,"False",0.359505964256,-10,0,1978,2894,89,"False",10,"False","False","False",10,1.83333333333333,0.03
"hard_5","worker_19","Costly",6,"False",-0.644199432702,-10,0,1571,2592,92,"False",12,"False","False","False",20,1.33333333333333,0.03
"hard_5","worker_50","Cheap",6,"False",-0.162198833463,-10,0,1178,2103,94,"False",16,"False","False","False",10,1,0.03
"hard_5","worker_62","Cheap",6,"False",0.0563505357126,-10,0,1559,2184,92,"False",8,"False","False","False",10,1.33333333333333,0.03
"hard_5","worker_31","Costly",6,"False",0.21356043348,-10,3,8550,1360,0,"False",12,"False","True","False",20,6.66666666666667,0.03
"hard_5","worker_55","Cheap",6,"False",-0.658906765491,-10,1,6371,1463,67,"False",3,"False","False","False",10,3.83333333333333,0.03
"hard_5","worker_11","Cheap",6,"False",-0.495765075104,-10,4,12396,1456,0,"False",17,"False","True","False",10,10,0.03
"hard_5","worker_57","Costly",6,"False",-0.345874559837,-10,0,701,1312,97,"False",8,"False","False","False",20,0.5,0.03
"hard_5","worker_47","Cheap",6,"False",-0.536384865803,-10,1,4734,1687,66,"False",9,"False","False","False",10,4,0.03
"hard_5","worker_13","Costly",6,"False",0.34239661182,-10,0,2206,1392,87,"False",7,"False","False","False",20,2.16666666666667,0.03
"hard_5","worker_68","Cheap",6,"False",1.321833621,-10,4,12229,771,0,"False",1,"False","True","False",10,10,0.03
"hard_5","worker_1","Costly",6,"False",-0.477039665477,-10,0,928,2930,95,"False",11,"False","False","False",20,0.833333333333333,0.03
"hard_6","worker_2","Cheap",6,"True",2.51242014447,95,0,1049,1568,95,"False",8,"False","False","False",10,0.833333333333333,0.01
"hard_6","worker_13","Costly",6,"False",2.43786301862,-10,0,2174,2539,88,"False",4,"False","False","False",20,2,0.01
"hard_6","worker_46","Costly",6,"False",2.37041154172,-10,0,5882,2158,87,"False",1,"False","False","False",20,2.16666666666667,0.01
"hard_6","worker_11","Cheap",6,"False",2.39890354596,-10,0,1445,1112,92,"False",14,"False","False","False",10,1.33333333333333,0.01
"hard_6","worker_45","Cheap",6,"False",2.43741079664,-10,0,1037,1877,95,"False",10,"False","False","False",10,0.833333333333333,0.01
"hard_6","worker_63","Costly",6,"True",2.49894770897,93,0,1261,1590,93,"False",5,"False","False","False",20,1.16666666666667,0.01
"hard_6","worker_18","Cheap",6,"False",2.43296638146,-10,0,2215,2007,87,"False",13,"False","False","False",10,2.16666666666667,0.01
"hard_6","worker_1","Costly",6,"True",2.49334259814,95,0,1035,1081,95,"False",12,"False","False","False",20,0.833333333333333,0.01
"hard_6","worker_0","Cheap",6,"True",2.53158871074,0,6,8686,260,0,"False",1,"False","True","False",10,6.66666666666667,0.01
"hard_6","worker_64","Cheap",6,"False",2.56681679189,-10,0,685,1784,97,"False",15,"False","False","False",10,0.5,0.01
"hard_6","worker_3","Costly",6,"True",2.50990201925,86,0,6499,1856,86,"False",1,"False","False","False",20,2.33333333333333,0.01
"hard_6","worker_26","Cheap",6,"False",2.68322204046,-10,1,4325,1428,68,"False",2,"False","False","False",10,3.66666666666667,0.01
"hard_6","worker_15","Costly",6,"True",2.49621184776,95,0,991,1805,95,"False",14,"False","False","False",20,0.833333333333333,0.01
"hard_6","worker_7","Costly",6,"False",2.55359005004,-10,2,6653,2613,27,"False",15,"False","False","False",20,5.5,0.01
"hard_6","worker_20","Cheap",6,"False",2.45025572482,-10,0,8149,2964,84,"False",9,"False","False","False",10,2.66666666666667,0.01
"hard_6","worker_17","Costly",6,"False",2.43422503404,-10,0,7808,2882,86,"False",6,"False","False","False",20,2.33333333333333,0.01
"hard_6","worker_50","Cheap",6,"False",2.48714806923,-10,0,1084,1855,95,"False",8,"False","False","False",10,0.833333333333333,0.01
"hard_6","worker_56","Cheap",6,"False",2.62006983556,-10,1,4606,1129,66,"False",5,"False","False","False",10,4,0.01
"hard_6","worker_21","Costly",6,"False",2.38517188404,-10,1,3993,1322,61,"False",14,"False","False","False",20,3.16666666666667,0.01
"hard_6","worker_31","Costly",6,"False",2.45697548928,-10,0,7414,2324,82,"False",15,"False","False","False",20,3,0.01
"hard_6","worker_48","Cheap",6,"False",2.44967127135,-10,0,2849,1323,84,"False",4,"False","False","False",10,2.66666666666667,0.01
"hard_6","worker_59","Cheap",6,"False",2.45497108226,-10,2,8200,1906,37,"False",2,"False","False","False",10,7.16666666666667,0.01
"hard_6","worker_51","Costly",6,"True",2.54154244019,49,1,5819,1303,49,"False",9,"False","False","False",20,5.16666666666667,0.01
"hard_6","worker_32","Cheap",6,"False",2.3855977784,-10,1,4766,1505,65,"False",16,"False","False","False",10,4.16666666666667,0.01
"hard_6","worker_67","Costly",6,"False",2.3412702252,-10,0,1754,2037,90,"False",6,"False","False","False",20,1.66666666666667,0.01
"hard_6","worker_28","Cheap",6,"True",2.51863020628,94,0,4612,1761,94,"False",11,"False","False","False",10,1,0.01
"hard_6","worker_19","Costly",6,"False",2.45266826537,-10,0,1363,2608,93,"False",14,"False","False","False",20,1.16666666666667,0.01
"hard_6","worker_43","Cheap",6,"False",2.57750893254,-10,4,9560,2029,19,"False",2,"False","False","False",10,6.83333333333333,0.01
"hard_6","worker_52","Costly",6,"True",2.49446508744,88,0,2133,2911,88,"False",14,"False","False","False",20,2,0.01
"hard_6","worker_60","Cheap",6,"False",2.56459373246,-10,0,1551,2522,92,"False",2,"False","False","False",10,1.33333333333333,0.01
"hard_6","worker_4","Costly",6,"False",2.37146047974,-10,0,1036,1968,95,"False",9,"False","False","False",20,0.833333333333333,0.01
"hard_6","worker_8","Cheap",6,"False",2.45808481269,-10,3,9094,1977,26,"False",3,"False","False","False",10,7.33333333333333,0.01
"hard_6","worker_44","Costly",6,"False",2.39657656576,-10,0,3043,1328,98,"False",6,"False","False","False",20,0.333333333333333,0.01
"hard_6","worker_14","Cheap",6,"False",2.44293282887,-10,0,5217,1940,91,"False",9,"False","False","False",10,1.5,0.01
"hard_6","worker_47","Cheap",6,"False",2.44393938968,-10,0,1737,1968,90,"False",8,"False","False","False",10,1.66666666666667,0.01
"hard_6","worker_57","Costly",6,"True",2.52953454079,95,0,931,952,95,"False",3,"False","False","False",20,0.833333333333333,0.01
"hard_6","worker_16","Cheap",6,"False",2.38874113281,-10,0,877,1897,96,"False",7,"False","False","False",10,0.666666666666667,0.01
"hard_6","worker_23","Costly",6,"True",2.51596880158,93,0,1361,1736,93,"False",9,"False","False","False",20,1.16666666666667,0.01
"hard_6","worker_12","Cheap",6,"True",2.52465076304,100,0,182,2292,100,"False",12,"False","False","False",10,0,0.01
"hard_6","worker_27","Costly",6,"True",2.49117124005,92,0,1520,1346,92,"False",15,"False","False","False",20,1.33333333333333,0.01
"hard_6","worker_24","Costly",6,"False",2.39718485255,-10,0,1693,2394,91,"False",13,"False","False","False",20,1.5,0.01
"hard_6","worker_62","Cheap",6,"False",2.42750195498,-10,0,1186,2447,94,"False",2,"False","False","False",10,1,0.01
"hard_6","worker_53","Cheap",6,"True",2.51279636717,94,0,1177,2500,94,"False",11,"False","False","False",10,1,0.01
"hard_6","worker_65","Costly",6,"True",2.5512147576,86,0,2430,1580,86,"False",4,"False","False","False",20,2.33333333333333,0.01
"moderate_1","worker_20","Cheap",6,"True",2.15879893034,81,0,7722,1861,81,"False",6,"False","False","False",10,3.16666666666667,0.23
"moderate_1","worker_0","Cheap",6,"True",2.22787126251,74,1,6399,1648,74,"False",10,"False","False","False",10,2.66666666666667,0.23
"moderate_1","worker_10","Costly",6,"False",2.31535699188,-10,0,2466,2630,86,"False",3,"False","False","False",20,2.33333333333333,0.23
"moderate_1","worker_24","Costly",6,"True",2.22338968521,83,0,2973,1809,83,"False",5,"False","False","False",20,2.83333333333333,0.23
"moderate_1","worker_25","Cheap",6,"True",2.18545927872,96,0,4755,2338,96,"False",6,"False","False","False",10,0.666666666666667,0.23
"moderate_1","worker_19","Costly",6,"True",2.06363272379,93,0,1323,1744,93,"False",10,"False","False","False",20,1.16666666666667,0.23
"moderate_1","worker_15","Costly",6,"True",2.165801617,93,0,1314,1697,93,"False",11,"False","False","False",20,1.16666666666667,0.23
"moderate_1","worker_67","Costly",6,"False",2.26669067184,-10,0,1132,2268,94,"False",5,"False","False","False",20,1,0.23
"moderate_1","worker_65","Costly",6,"False",2.32590073027,-10,0,2211,1723,87,"False",3,"False","False","False",20,2.16666666666667,0.23
"moderate_1","worker_46","Costly",6,"True",2.21828545034,96,0,4357,1901,96,"False",12,"False","False","False",20,0.666666666666667,0.23
"moderate_1","worker_23","Costly",6,"False",2.24312569813,-10,0,1159,2111,94,"False",11,"False","False","False",20,1,0.23
"moderate_1","worker_53","Cheap",6,"False",2.36672041722,-10,0,1035,1926,95,"False",14,"False","False","False",10,0.833333333333333,0.23
"moderate_1","worker_68","Cheap",6,"True",2.20044150944,92,0,1569,1872,92,"False",13,"False","False","False",10,1.33333333333333,0.23
"moderate_1","worker_12","Cheap",6,"True",2.171651693,100,0,192,1626,100,"False",4,"False","False","False",10,0,0.23
"moderate_1","worker_27","Costly",6,"False",2.26611633649,-10,0,2028,2380,89,"False",10,"False","False","False",20,1.83333333333333,0.23
"moderate_1","worker_44","Costly",6,"False",2.29042123881,-10,1,3267,907,64,"False",15,"False","False","False",20,2.66666666666667,0.23
"moderate_1","worker_45","Cheap",6,"True",2.18660633029,93,0,1201,1668,93,"False",6,"False","False","False",10,1.16666666666667,0.23
"moderate_1","worker_56","Cheap",6,"True",2.06100315404,76,1,3809,1230,76,"False",7,"False","False","False",10,2.33333333333333,0.23
"moderate_1","worker_13","Costly",6,"True",2.18961113188,93,0,1351,1923,93,"False",13,"False","False","False",20,1.16666666666667,0.23
"moderate_1","worker_14","Cheap",6,"True",2.09887077522,90,0,5251,1812,90,"False",7,"False","False","False",10,1.66666666666667,0.23
"moderate_1","worker_3","Costly",6,"True",2.11121582707,91,0,1630,2758,91,"False",11,"False","False","False",20,1.5,0.23
"moderate_1","worker_17","Costly",6,"False",2.32606662277,-10,0,2416,1128,86,"False",9,"False","False","False",20,2.33333333333333,0.23
"moderate_1","worker_22","Cheap",6,"False",2.27097425922,-10,2,10717,2622,28,"False",3,"False","False","False",10,8.66666666666667,0.23
"moderate_1","worker_1","Costly",6,"True",2.05316249809,98,0,472,1977,98,"False",6,"False","False","False",20,0.333333333333333,0.23
"moderate_1","worker_48","Cheap",6,"True",2.08253516911,91,0,1622,1377,91,"False",16,"False","False","False",10,1.5,0.23
"moderate_1","worker_57","Costly",6,"True",2.2198878735,95,0,1092,1103,95,"False",2,"False","False","False",20,0.833333333333333,0.23
"moderate_1","worker_8","Cheap",6,"True",2.2567123005,73,1,3390,1734,73,"False",2,"False","False","False",10,2.83333333333333,0.23
"moderate_1","worker_4","Costly",6,"True",2.09505561781,95,0,947,1696,95,"False",2,"False","False","False",20,0.833333333333333,0.23
"moderate_1","worker_16","Cheap",6,"True",2.15879893034,93,0,1391,2531,93,"False",10,"False","False","False",10,1.16666666666667,0.23
"moderate_1","worker_2","Cheap",6,"False",2.25222293827,-10,0,4511,1714,95,"False",1,"False","False","False",10,0.833333333333333,0.23
"moderate_1","worker_11","Cheap",6,"False",2.29106932686,-10,0,1318,994,93,"False",9,"False","False","False",10,1.16666666666667,0.23
"moderate_1","worker_60","Cheap",6,"True",2.17842991604,73,1,4286,1627,73,"False",17,"False","False","False",10,2.83333333333333,0.23
"moderate_1","worker_50","Cheap",6,"False",2.34819466085,-10,0,1415,1856,92,"False",7,"False","False","False",10,1.33333333333333,0.23
"moderate_1","worker_63","Costly",6,"False",2.23712162611,-10,0,5373,1212,88,"False",0,"False","False","False",20,2,0.23
"moderate_1","worker_32","Cheap",6,"False",2.3172531471,-10,0,1637,2055,91,"False",8,"False","False","False",10,1.5,0.23
"moderate_1","worker_47","Cheap",6,"True",2.14297187862,93,0,1246,2131,93,"False",10,"False","False","False",10,1.16666666666667,0.23
"moderate_1","worker_51","Costly",6,"True",2.18820221855,92,0,1562,1344,92,"False",14,"False","False","False",20,1.33333333333333,0.23
"moderate_1","worker_18","Cheap",6,"True",2.06776493167,94,0,1175,1672,94,"False",17,"False","False","False",10,1,0.23
"moderate_1","worker_52","Costly",6,"True",2.19457313501,89,0,6654,1892,89,"False",2,"False","False","False",20,1.83333333333333,0.23
"moderate_1","worker_28","Cheap",6,"True",2.08634533425,96,0,840,1946,96,"False",16,"False","False","False",10,0.666666666666667,0.23
"moderate_1","worker_59","Cheap",6,"True",2.21429743559,86,0,2463,2239,86,"False",13,"False","False","False",10,2.33333333333333,0.23
"moderate_1","worker_64","Cheap",6,"False",2.27497818374,-10,0,845,2393,96,"False",16,"False","False","False",10,0.666666666666667,0.23
"moderate_1","worker_7","Costly",6,"True",2.36864198006,0,3,9630,2080,0,"False",17,"False","True","False",20,6.66666666666667,0.23
"moderate_1","worker_26","Cheap",6,"False",2.2472525332,-10,2,5823,1335,56,"False",4,"False","False","False",10,4,0.23
"moderate_1","worker_43","Cheap",6,"False",2.26714490756,-10,0,2746,2712,84,"False",1,"False","False","False",10,2.66666666666667,0.23
"moderate_2","worker_0","Cheap",6,"True",0.619242436978,0,6,11675,82,0,"False",0,"False","True","False",10,6.66666666666667,0.17
"moderate_2","worker_53","Cheap",6,"True",0.472906603663,96,0,762,2536,96,"False",15,"False","False","False",10,0.666666666666667,0.17
"moderate_2","worker_50","Cheap",6,"False",-0.146012257711,-10,0,6619,1663,95,"False",2,"False","False","False",10,0.833333333333333,0.17
"moderate_2","worker_51","Costly",6,"False",1.48989222764,-10,1,4386,895,58,"False",13,"False","False","False",20,3.66666666666667,0.17
"moderate_2","worker_31","Costly",6,"False",0.790689119316,-10,2,11700,1807,27,"False",8,"False","False","False",20,5.5,0.17
"moderate_2","worker_17","Costly",6,"False",0.207035927273,-10,0,7958,1092,77,"False",8,"False","False","False",20,3.83333333333333,0.17
"moderate_2","worker_24","Costly",6,"False",0.064307314427,-10,1,4818,936,60,"False",16,"False","False","False",20,3.33333333333333,0.17
"moderate_2","worker_27","Costly",6,"False",-0.270436125153,-10,1,5802,1204,54,"False",5,"False","False","False",20,4.33333333333333,0.17
"moderate_2","worker_19","Costly",6,"True",0.707806264111,93,0,1344,1320,93,"False",17,"False","False","False",20,1.16666666666667,0.17
"moderate_2","worker_2","Cheap",6,"False",0.860525319308,-10,0,757,1525,96,"False",16,"False","False","False",10,0.666666666666667,0.17
"moderate_2","worker_25","Cheap",6,"True",0.304624429245,90,0,5070,1430,90,"False",2,"False","False","False",10,1.66666666666667,0.17
"moderate_2","worker_20","Cheap",6,"True",0.632748835002,66,0,5750,2881,66,"False",2,"False","False","False",10,5.66666666666667,0.17
"moderate_2","worker_63","Costly",6,"False",-0.196995719807,-10,0,1000,2925,95,"False",17,"False","False","False",20,0.833333333333333,0.17
"moderate_2","worker_13","Costly",6,"True",0.588971625107,90,0,1874,1698,90,"False",16,"False","False","False",20,1.66666666666667,0.17
"moderate_2","worker_65","Costly",6,"False",0.146484178394,-10,2,7640,2001,31,"False",9,"False","False","False",20,4.83333333333333,0.17
"moderate_2","worker_10","Costly",6,"True",0.428778027446,24,2,7475,1218,24,"False",1,"False","False","False",20,6,0.17
"moderate_2","worker_61","Costly",6,"True",-0.557431091576,0,2,9694,1128,0,"False",12,"False","True","False",20,10,0.17
"moderate_2","worker_18","Cheap",6,"False",1.42190637919,-10,1,5111,2255,65,"False",2,"False","False","False",10,4.16666666666667,0.17
"moderate_2","worker_44","Costly",6,"True",0.605544663605,95,0,1092,1853,95,"False",13,"False","False","False",20,0.833333333333333,0.17
